================================================================================
IBKR 10-Year 5-Minute Bar Data Downloader
================================================================================
Symbols:    SPY, QQQ, AAPL, NVDA, MSFT, SMCI, IWM, HYG, LQD, TLT, GLD
Date range: 2016-01-01 to 2026-02-25
Port:       4002
Client ID:  55
Sleep:      11.0s between requests
Resume:     True
Cache dir:  /Users/mahimnpatel/Documents/Dev/randomThings/data/cache
Manifest:   /Users/mahimnpatel/Documents/Dev/randomThings/data/download_manifest.json

Download plan: 5830 chunks remaining out of 5830 total
Estimated time: 17h 48m 50s

  [3265/5830] SMCI chunk 297/530 | 95874 bars | ETA: 7h 58m 05s
  [3266/5830] IWM chunk 297/530 | 95826 bars | ETA: 7h 57m 54s
  [3267/5830] HYG chunk 297/530 | 95823 bars | ETA: 7h 57m 43s
  [3268/5830] LQD chunk 297/530 | 95821 bars | ETA: 7h 57m 32s
  [3269/5830] TLT chunk 297/530 | 95826 bars | ETA: 7h 57m 21s
  [3270/5830] GLD chunk 297/530 | 95826 bars | ETA: 7h 57m 09s
  [3271/5830] SPY chunk 299/530 | 96450 bars | ETA: 7h 56m 58s
  [3272/5830] QQQ chunk 299/530 | 96450 bars | ETA: 7h 56m 47s
  [3273/5830] AAPL chunk 299/530 | 96450 bars | ETA: 7h 56m 36s
  [3274/5830] NVDA chunk 298/530 | 96168 bars | ETA: 7h 56m 25s
  [3275/5830] MSFT chunk 298/530 | 96168 bars | ETA: 7h 56m 14s
  [3276/5830] SMCI chunk 298/530 | 96216 bars | ETA: 7h 56m 02s
  [3277/5830] IWM chunk 298/530 | 96168 bars | ETA: 7h 55m 51s
  [3278/5830] HYG chunk 298/530 | 96165 bars | ETA: 7h 55m 40s
  [3279/5830] LQD chunk 298/530 | 96163 bars | ETA: 7h 55m 29s
  [3280/5830] TLT chunk 298/530 | 96168 bars | ETA: 7h 55m 18s
  [3281/5830] GLD chunk 298/530 | 96168 bars | ETA: 7h 55m 06s
  [3282/5830] SPY chunk 300/530 | 96792 bars | ETA: 7h 54m 55s
  [3283/5830] QQQ chunk 300/530 | 96792 bars | ETA: 7h 54m 44s
  [3284/5830] AAPL chunk 300/530 | 96792 bars | ETA: 7h 54m 33s
  [3285/5830] NVDA chunk 299/530 | 96510 bars | ETA: 7h 54m 22s
  [3286/5830] MSFT chunk 299/530 | 96510 bars | ETA: 7h 54m 10s
  [3287/5830] SMCI chunk 299/530 | 96558 bars | ETA: 7h 53m 59s
  [3288/5830] IWM chunk 299/530 | 96510 bars | ETA: 7h 53m 48s
  [3289/5830] HYG chunk 299/530 | 96507 bars | ETA: 7h 53m 37s
  [3290/5830] LQD chunk 299/530 | 96505 bars | ETA: 7h 53m 26s
  [3291/5830] TLT chunk 299/530 | 96510 bars | ETA: 7h 53m 15s
  [3292/5830] GLD chunk 299/530 | 96510 bars | ETA: 7h 53m 03s
  [3293/5830] SPY chunk 301/530 | 97134 bars | ETA: 7h 52m 52s
    (saved 97398 partial bars for SPY)
  [3294/5830] QQQ chunk 301/530 | 97134 bars | ETA: 7h 52m 41s
    (saved 97398 partial bars for QQQ)
  [3295/5830] AAPL chunk 301/530 | 97134 bars | ETA: 7h 52m 31s
    (saved 97398 partial bars for AAPL)
  [3296/5830] NVDA chunk 300/530 | 96852 bars | ETA: 7h 52m 20s
    (saved 97194 partial bars for NVDA)
  [3297/5830] MSFT chunk 300/530 | 96852 bars | ETA: 7h 52m 09s
    (saved 97194 partial bars for MSFT)
  [3298/5830] SMCI chunk 300/530 | 96900 bars | ETA: 7h 51m 59s
    (saved 97242 partial bars for SMCI)
  [3299/5830] IWM chunk 300/530 | 96852 bars | ETA: 7h 51m 48s
    (saved 97194 partial bars for IWM)
  [3300/5830] HYG chunk 300/530 | 96849 bars | ETA: 7h 51m 37s
    (saved 97191 partial bars for HYG)
  [3301/5830] LQD chunk 300/530 | 96847 bars | ETA: 7h 51m 26s
    (saved 97189 partial bars for LQD)
  [3302/5830] TLT chunk 300/530 | 96852 bars | ETA: 7h 51m 15s
    (saved 97194 partial bars for TLT)
  [3303/5830] GLD chunk 300/530 | 96852 bars | ETA: 7h 51m 05s
    (saved 97194 partial bars for GLD)
  [3304/5830] SPY chunk 302/530 | 97398 bars | ETA: 7h 50m 54s
  [3305/5830] QQQ chunk 302/530 | 97398 bars | ETA: 7h 50m 43s
  [3306/5830] AAPL chunk 302/530 | 97398 bars | ETA: 7h 50m 32s
  [3307/5830] NVDA chunk 301/530 | 97194 bars | ETA: 7h 50m 20s
  [3308/5830] MSFT chunk 301/530 | 97194 bars | ETA: 7h 50m 09s
  [3309/5830] SMCI chunk 301/530 | 97242 bars | ETA: 7h 49m 58s
  [3310/5830] IWM chunk 301/530 | 97194 bars | ETA: 7h 49m 47s
  [3311/5830] HYG chunk 301/530 | 97191 bars | ETA: 7h 49m 36s
  [3312/5830] LQD chunk 301/530 | 97189 bars | ETA: 7h 49m 25s
  [3313/5830] TLT chunk 301/530 | 97194 bars | ETA: 7h 49m 13s
  [3314/5830] GLD chunk 301/530 | 97194 bars | ETA: 7h 49m 02s
  [3315/5830] SPY chunk 303/530 | 97740 bars | ETA: 7h 48m 51s
  [3316/5830] QQQ chunk 303/530 | 97740 bars | ETA: 7h 48m 40s
  [3317/5830] AAPL chunk 303/530 | 97740 bars | ETA: 7h 48m 29s
  [3318/5830] NVDA chunk 302/530 | 97458 bars | ETA: 7h 48m 17s
  [3319/5830] MSFT chunk 302/530 | 97458 bars | ETA: 7h 48m 06s
  [3320/5830] SMCI chunk 302/530 | 97506 bars | ETA: 7h 47m 55s
  [3321/5830] IWM chunk 302/530 | 97458 bars | ETA: 7h 47m 44s
  [3322/5830] HYG chunk 302/530 | 97455 bars | ETA: 7h 47m 33s
  [3323/5830] LQD chunk 302/530 | 97453 bars | ETA: 7h 47m 21s
  [3324/5830] TLT chunk 302/530 | 97458 bars | ETA: 7h 47m 10s
  [3325/5830] GLD chunk 302/530 | 97458 bars | ETA: 7h 46m 59s
  [3326/5830] SPY chunk 304/530 | 98082 bars | ETA: 7h 46m 48s
  [3327/5830] QQQ chunk 304/530 | 98082 bars | ETA: 7h 46m 37s
  [3328/5830] AAPL chunk 304/530 | 98082 bars | ETA: 7h 46m 26s
  [3329/5830] NVDA chunk 303/530 | 97800 bars | ETA: 7h 46m 14s
  [3330/5830] MSFT chunk 303/530 | 97800 bars | ETA: 7h 46m 03s
  [3331/5830] SMCI chunk 303/530 | 97848 bars | ETA: 7h 45m 52s
  [3332/5830] IWM chunk 303/530 | 97800 bars | ETA: 7h 45m 41s
  [3333/5830] HYG chunk 303/530 | 97797 bars | ETA: 7h 45m 30s
  [3334/5830] LQD chunk 303/530 | 97795 bars | ETA: 7h 45m 18s
  [3335/5830] TLT chunk 303/530 | 97800 bars | ETA: 7h 45m 07s
  [3336/5830] GLD chunk 303/530 | 97800 bars | ETA: 7h 44m 56s
  [3337/5830] SPY chunk 305/530 | 98424 bars | ETA: 7h 44m 45s
  [3338/5830] QQQ chunk 305/530 | 98424 bars | ETA: 7h 44m 34s
  [3339/5830] AAPL chunk 305/530 | 98424 bars | ETA: 7h 44m 22s
  [3340/5830] NVDA chunk 304/530 | 98142 bars | ETA: 7h 44m 11s
  [3341/5830] MSFT chunk 304/530 | 98142 bars | ETA: 7h 44m 00s
  [3342/5830] SMCI chunk 304/530 | 98190 bars | ETA: 7h 43m 49s
  [3343/5830] IWM chunk 304/530 | 98142 bars | ETA: 7h 43m 38s
  [3344/5830] HYG chunk 304/530 | 98139 bars | ETA: 7h 43m 26s
  [3345/5830] LQD chunk 304/530 | 98137 bars | ETA: 7h 43m 15s
  [3346/5830] TLT chunk 304/530 | 98142 bars | ETA: 7h 43m 04s
  [3347/5830] GLD chunk 304/530 | 98142 bars | ETA: 7h 42m 53s
  [3348/5830] SPY chunk 306/530 | 98766 bars | ETA: 7h 42m 42s
  [3349/5830] QQQ chunk 306/530 | 98766 bars | ETA: 7h 42m 30s
  [3350/5830] AAPL chunk 306/530 | 98766 bars | ETA: 7h 42m 19s
  [3351/5830] NVDA chunk 305/530 | 98484 bars | ETA: 7h 42m 08s
  [3352/5830] MSFT chunk 305/530 | 98484 bars | ETA: 7h 41m 57s
  [3353/5830] SMCI chunk 305/530 | 98532 bars | ETA: 7h 41m 46s
  [3354/5830] IWM chunk 305/530 | 98484 bars | ETA: 7h 41m 35s
  [3355/5830] HYG chunk 305/530 | 98481 bars | ETA: 7h 41m 23s
  [3356/5830] LQD chunk 305/530 | 98479 bars | ETA: 7h 41m 12s
  [3357/5830] TLT chunk 305/530 | 98484 bars | ETA: 7h 41m 01s
  [3358/5830] GLD chunk 305/530 | 98484 bars | ETA: 7h 40m 50s
  [3359/5830] SPY chunk 307/530 | 99108 bars | ETA: 7h 40m 39s
  [3360/5830] QQQ chunk 307/530 | 99108 bars | ETA: 7h 40m 27s
  [3361/5830] AAPL chunk 307/530 | 99108 bars | ETA: 7h 40m 16s
  [3362/5830] NVDA chunk 306/530 | 98826 bars | ETA: 7h 40m 05s
  [3363/5830] MSFT chunk 306/530 | 98826 bars | ETA: 7h 39m 54s
  [3364/5830] SMCI chunk 306/530 | 98874 bars | ETA: 7h 39m 43s
  [3365/5830] IWM chunk 306/530 | 98826 bars | ETA: 7h 39m 31s
  [3366/5830] HYG chunk 306/530 | 98823 bars | ETA: 7h 39m 20s
  [3367/5830] LQD chunk 306/530 | 98821 bars | ETA: 7h 39m 09s
  [3368/5830] TLT chunk 306/530 | 98826 bars | ETA: 7h 38m 58s
  [3369/5830] GLD chunk 306/530 | 98826 bars | ETA: 7h 38m 47s
  [3370/5830] SPY chunk 308/530 | 99372 bars | ETA: 7h 38m 36s
  [3371/5830] QQQ chunk 308/530 | 99372 bars | ETA: 7h 38m 24s
  [3372/5830] AAPL chunk 308/530 | 99372 bars | ETA: 7h 38m 13s
  [3373/5830] NVDA chunk 307/530 | 99168 bars | ETA: 7h 38m 02s
  [3374/5830] MSFT chunk 307/530 | 99168 bars | ETA: 7h 37m 51s
  [3375/5830] SMCI chunk 307/530 | 99216 bars | ETA: 7h 37m 40s
  [3376/5830] IWM chunk 307/530 | 99168 bars | ETA: 7h 37m 28s
  [3377/5830] HYG chunk 307/530 | 99165 bars | ETA: 7h 37m 17s
  [3378/5830] LQD chunk 307/530 | 99163 bars | ETA: 7h 37m 06s
  [3379/5830] TLT chunk 307/530 | 99168 bars | ETA: 7h 36m 55s
  [3380/5830] GLD chunk 307/530 | 99168 bars | ETA: 7h 36m 44s
  [3381/5830] SPY chunk 309/530 | 99714 bars | ETA: 7h 36m 32s
  [3382/5830] QQQ chunk 309/530 | 99714 bars | ETA: 7h 36m 21s
  [3383/5830] AAPL chunk 309/530 | 99714 bars | ETA: 7h 36m 10s
  [3384/5830] NVDA chunk 308/530 | 99432 bars | ETA: 7h 35m 59s
  [3385/5830] MSFT chunk 308/530 | 99432 bars | ETA: 7h 35m 48s
  [3386/5830] SMCI chunk 308/530 | 99480 bars | ETA: 7h 35m 37s
  [3387/5830] IWM chunk 308/530 | 99432 bars | ETA: 7h 35m 25s
  [3388/5830] HYG chunk 308/530 | 99429 bars | ETA: 7h 35m 14s
  [3389/5830] LQD chunk 308/530 | 99427 bars | ETA: 7h 35m 03s
  [3390/5830] TLT chunk 308/530 | 99432 bars | ETA: 7h 34m 52s
  [3391/5830] GLD chunk 308/530 | 99432 bars | ETA: 7h 34m 41s
  [3392/5830] SPY chunk 310/530 | 100056 bars | ETA: 7h 34m 29s
  [3393/5830] QQQ chunk 310/530 | 100056 bars | ETA: 7h 34m 18s
  [3394/5830] AAPL chunk 310/530 | 100056 bars | ETA: 7h 34m 07s
  [3395/5830] NVDA chunk 309/530 | 99774 bars | ETA: 7h 33m 56s
  [3396/5830] MSFT chunk 309/530 | 99774 bars | ETA: 7h 33m 45s
  [3397/5830] SMCI chunk 309/530 | 99822 bars | ETA: 7h 33m 33s
  [3398/5830] IWM chunk 309/530 | 99774 bars | ETA: 7h 33m 22s
  [3399/5830] HYG chunk 309/530 | 99771 bars | ETA: 7h 33m 11s
  [3400/5830] LQD chunk 309/530 | 99769 bars | ETA: 7h 33m 00s
  [3401/5830] TLT chunk 309/530 | 99774 bars | ETA: 7h 32m 49s
  [3402/5830] GLD chunk 309/530 | 99774 bars | ETA: 7h 32m 38s
  [3403/5830] SPY chunk 311/530 | 100398 bars | ETA: 7h 32m 26s
  [3404/5830] QQQ chunk 311/530 | 100398 bars | ETA: 7h 32m 15s
  [3405/5830] AAPL chunk 311/530 | 100398 bars | ETA: 7h 32m 04s
  [3406/5830] NVDA chunk 310/530 | 100116 bars | ETA: 7h 31m 53s
  [3407/5830] MSFT chunk 310/530 | 100116 bars | ETA: 7h 31m 42s
  [3408/5830] SMCI chunk 310/530 | 100164 bars | ETA: 7h 31m 30s
  [3409/5830] IWM chunk 310/530 | 100116 bars | ETA: 7h 31m 19s
  [3410/5830] HYG chunk 310/530 | 100113 bars | ETA: 7h 31m 08s
  [3411/5830] LQD chunk 310/530 | 100111 bars | ETA: 7h 30m 57s
  [3412/5830] TLT chunk 310/530 | 100116 bars | ETA: 7h 30m 46s
  [3413/5830] GLD chunk 310/530 | 100116 bars | ETA: 7h 30m 35s
  [3414/5830] SPY chunk 312/530 | 100740 bars | ETA: 7h 30m 23s
  [3415/5830] QQQ chunk 312/530 | 100740 bars | ETA: 7h 30m 12s
  [3416/5830] AAPL chunk 312/530 | 100740 bars | ETA: 7h 30m 01s
  [3417/5830] NVDA chunk 311/530 | 100458 bars | ETA: 7h 29m 50s
  [3418/5830] MSFT chunk 311/530 | 100458 bars | ETA: 7h 29m 39s
  [3419/5830] SMCI chunk 311/530 | 100506 bars | ETA: 7h 29m 27s
  [3420/5830] IWM chunk 311/530 | 100458 bars | ETA: 7h 29m 16s
  [3421/5830] HYG chunk 311/530 | 100455 bars | ETA: 7h 29m 05s
  [3422/5830] LQD chunk 311/530 | 100453 bars | ETA: 7h 28m 54s
  [3423/5830] TLT chunk 311/530 | 100458 bars | ETA: 7h 28m 43s
  [3424/5830] GLD chunk 311/530 | 100458 bars | ETA: 7h 28m 32s
  [3425/5830] SPY chunk 313/530 | 101082 bars | ETA: 7h 28m 20s
  [3426/5830] QQQ chunk 313/530 | 101082 bars | ETA: 7h 28m 09s
  [3427/5830] AAPL chunk 313/530 | 101082 bars | ETA: 7h 27m 58s
  [3428/5830] NVDA chunk 312/530 | 100800 bars | ETA: 7h 27m 47s
  [3429/5830] MSFT chunk 312/530 | 100800 bars | ETA: 7h 27m 36s
  [3430/5830] SMCI chunk 312/530 | 100848 bars | ETA: 7h 27m 24s
  [3431/5830] IWM chunk 312/530 | 100800 bars | ETA: 7h 27m 13s
  [3432/5830] HYG chunk 312/530 | 100797 bars | ETA: 7h 27m 02s
  [3433/5830] LQD chunk 312/530 | 100795 bars | ETA: 7h 26m 51s
  [3434/5830] TLT chunk 312/530 | 100800 bars | ETA: 7h 26m 40s
  [3435/5830] GLD chunk 312/530 | 100800 bars | ETA: 7h 26m 28s
  [3436/5830] SPY chunk 314/530 | 101412 bars | ETA: 7h 26m 17s
  [3437/5830] QQQ chunk 314/530 | 101412 bars | ETA: 7h 26m 06s
  [3438/5830] AAPL chunk 314/530 | 101412 bars | ETA: 7h 25m 55s
  [3439/5830] NVDA chunk 313/530 | 101142 bars | ETA: 7h 25m 44s
  [3440/5830] MSFT chunk 313/530 | 101142 bars | ETA: 7h 25m 33s
  [3441/5830] SMCI chunk 313/530 | 101190 bars | ETA: 7h 25m 21s
  [3442/5830] IWM chunk 313/530 | 101142 bars | ETA: 7h 25m 10s
  [3443/5830] HYG chunk 313/530 | 101139 bars | ETA: 7h 24m 59s
  [3444/5830] LQD chunk 313/530 | 101137 bars | ETA: 7h 24m 48s
  [3445/5830] TLT chunk 313/530 | 101142 bars | ETA: 7h 24m 37s
  [3446/5830] GLD chunk 313/530 | 101142 bars | ETA: 7h 24m 25s
  [3447/5830] SPY chunk 315/530 | 101742 bars | ETA: 7h 24m 14s
  [3448/5830] QQQ chunk 315/530 | 101742 bars | ETA: 7h 24m 03s
  [3449/5830] AAPL chunk 315/530 | 101742 bars | ETA: 7h 23m 52s
  [3450/5830] NVDA chunk 314/530 | 101472 bars | ETA: 7h 23m 41s
  [3451/5830] MSFT chunk 314/530 | 101472 bars | ETA: 7h 23m 29s
  [3452/5830] SMCI chunk 314/530 | 101520 bars | ETA: 7h 23m 18s
  [3453/5830] IWM chunk 314/530 | 101472 bars | ETA: 7h 23m 07s
  [3454/5830] HYG chunk 314/530 | 101469 bars | ETA: 7h 22m 56s
  [3455/5830] LQD chunk 314/530 | 101467 bars | ETA: 7h 22m 45s
  [3456/5830] TLT chunk 314/530 | 101472 bars | ETA: 7h 22m 34s
  [3457/5830] GLD chunk 314/530 | 101472 bars | ETA: 7h 22m 22s
  [3458/5830] SPY chunk 316/530 | 101994 bars | ETA: 7h 22m 11s
  [3459/5830] QQQ chunk 316/530 | 101994 bars | ETA: 7h 22m 00s
  [3460/5830] AAPL chunk 316/530 | 101994 bars | ETA: 7h 21m 49s
  [3461/5830] NVDA chunk 315/530 | 101802 bars | ETA: 7h 21m 38s
  [3462/5830] MSFT chunk 315/530 | 101802 bars | ETA: 7h 21m 27s
  [3463/5830] SMCI chunk 315/530 | 101850 bars | ETA: 7h 21m 15s
  [3464/5830] IWM chunk 315/530 | 101802 bars | ETA: 7h 21m 04s
  [3465/5830] HYG chunk 315/530 | 101799 bars | ETA: 7h 20m 53s
  [3466/5830] LQD chunk 315/530 | 101797 bars | ETA: 7h 20m 42s
  [3467/5830] TLT chunk 315/530 | 101802 bars | ETA: 7h 20m 31s
  [3468/5830] GLD chunk 315/530 | 101802 bars | ETA: 7h 20m 19s
  [3469/5830] SPY chunk 317/530 | 102324 bars | ETA: 7h 20m 08s
  [3470/5830] QQQ chunk 317/530 | 102324 bars | ETA: 7h 19m 57s
  [3471/5830] AAPL chunk 317/530 | 102324 bars | ETA: 7h 19m 46s
  [3472/5830] NVDA chunk 316/530 | 102054 bars | ETA: 7h 19m 35s
  [3473/5830] MSFT chunk 316/530 | 102054 bars | ETA: 7h 19m 23s
  [3474/5830] SMCI chunk 316/530 | 102102 bars | ETA: 7h 19m 12s
  [3475/5830] IWM chunk 316/530 | 102054 bars | ETA: 7h 19m 01s
  [3476/5830] HYG chunk 316/530 | 102051 bars | ETA: 7h 18m 50s
  [3477/5830] LQD chunk 316/530 | 102049 bars | ETA: 7h 18m 39s
  [3478/5830] TLT chunk 316/530 | 102054 bars | ETA: 7h 18m 28s
  [3479/5830] GLD chunk 316/530 | 102054 bars | ETA: 7h 18m 16s
  [3480/5830] SPY chunk 318/530 | 102654 bars | ETA: 7h 18m 05s
  [3481/5830] QQQ chunk 318/530 | 102654 bars | ETA: 7h 17m 54s
  [3482/5830] AAPL chunk 318/530 | 102654 bars | ETA: 7h 17m 43s
  [3483/5830] NVDA chunk 317/530 | 102384 bars | ETA: 7h 17m 32s
  [3484/5830] MSFT chunk 317/530 | 102384 bars | ETA: 7h 17m 20s
  [3485/5830] SMCI chunk 317/530 | 102432 bars | ETA: 7h 17m 09s
  [3486/5830] IWM chunk 317/530 | 102384 bars | ETA: 7h 16m 58s
  [3487/5830] HYG chunk 317/530 | 102381 bars | ETA: 7h 16m 47s
  [3488/5830] LQD chunk 317/530 | 102379 bars | ETA: 7h 16m 36s
  [3489/5830] TLT chunk 317/530 | 102384 bars | ETA: 7h 16m 24s
  [3490/5830] GLD chunk 317/530 | 102384 bars | ETA: 7h 16m 13s
  [3491/5830] SPY chunk 319/530 | 102984 bars | ETA: 7h 16m 02s
  [3492/5830] QQQ chunk 319/530 | 102984 bars | ETA: 7h 15m 51s
  [3493/5830] AAPL chunk 319/530 | 102984 bars | ETA: 7h 15m 40s
  [3494/5830] NVDA chunk 318/530 | 102714 bars | ETA: 7h 15m 29s
  [3495/5830] MSFT chunk 318/530 | 102714 bars | ETA: 7h 15m 17s
  [3496/5830] SMCI chunk 318/530 | 102762 bars | ETA: 7h 15m 06s
  [3497/5830] IWM chunk 318/530 | 102714 bars | ETA: 7h 14m 55s
  [3498/5830] HYG chunk 318/530 | 102711 bars | ETA: 7h 14m 44s
  [3499/5830] LQD chunk 318/530 | 102709 bars | ETA: 7h 14m 33s
  [3500/5830] TLT chunk 318/530 | 102714 bars | ETA: 7h 14m 21s
  [3501/5830] GLD chunk 318/530 | 102714 bars | ETA: 7h 14m 10s
  [3502/5830] SPY chunk 320/530 | 103236 bars | ETA: 7h 13m 59s
  [3503/5830] QQQ chunk 320/530 | 103236 bars | ETA: 7h 13m 48s
  [3504/5830] AAPL chunk 320/530 | 103236 bars | ETA: 7h 13m 37s
  [3505/5830] NVDA chunk 319/530 | 103044 bars | ETA: 7h 13m 26s
  [3506/5830] MSFT chunk 319/530 | 103044 bars | ETA: 7h 13m 15s
  [3507/5830] SMCI chunk 319/530 | 103092 bars | ETA: 7h 13m 03s
  [3508/5830] IWM chunk 319/530 | 103044 bars | ETA: 7h 12m 52s
  [3509/5830] HYG chunk 319/530 | 103041 bars | ETA: 7h 12m 41s
  [3510/5830] LQD chunk 319/530 | 103039 bars | ETA: 7h 12m 30s
  [3511/5830] TLT chunk 319/530 | 103044 bars | ETA: 7h 12m 19s
  [3512/5830] GLD chunk 319/530 | 103044 bars | ETA: 7h 12m 07s
  [3513/5830] SPY chunk 321/530 | 103566 bars | ETA: 7h 11m 56s
  [3514/5830] QQQ chunk 321/530 | 103566 bars | ETA: 7h 11m 45s
  [3515/5830] AAPL chunk 321/530 | 103566 bars | ETA: 7h 11m 34s
  [3516/5830] NVDA chunk 320/530 | 103296 bars | ETA: 7h 11m 23s
  [3517/5830] MSFT chunk 320/530 | 103296 bars | ETA: 7h 11m 11s
  [3518/5830] SMCI chunk 320/530 | 103344 bars | ETA: 7h 11m 00s
  [3519/5830] IWM chunk 320/530 | 103296 bars | ETA: 7h 10m 49s
  [3520/5830] HYG chunk 320/530 | 103293 bars | ETA: 7h 10m 38s
  [3521/5830] LQD chunk 320/530 | 103291 bars | ETA: 7h 10m 27s
  [3522/5830] TLT chunk 320/530 | 103296 bars | ETA: 7h 10m 16s
  [3523/5830] GLD chunk 320/530 | 103296 bars | ETA: 7h 10m 04s
  [3524/5830] SPY chunk 322/530 | 103896 bars | ETA: 7h 09m 53s
  [3525/5830] QQQ chunk 322/530 | 103896 bars | ETA: 7h 09m 42s
  [3526/5830] AAPL chunk 322/530 | 103896 bars | ETA: 7h 09m 31s
  [3527/5830] NVDA chunk 321/530 | 103626 bars | ETA: 7h 09m 20s
  [3528/5830] MSFT chunk 321/530 | 103626 bars | ETA: 7h 09m 08s
  [3529/5830] SMCI chunk 321/530 | 103734 bars | ETA: 7h 08m 57s
  [3530/5830] IWM chunk 321/530 | 103626 bars | ETA: 7h 08m 46s
  [3531/5830] HYG chunk 321/530 | 103623 bars | ETA: 7h 08m 35s
  [3532/5830] LQD chunk 321/530 | 103621 bars | ETA: 7h 08m 24s
  [3533/5830] TLT chunk 321/530 | 103626 bars | ETA: 7h 08m 13s
  [3534/5830] GLD chunk 321/530 | 103626 bars | ETA: 7h 08m 01s
  [3535/5830] SPY chunk 323/530 | 104208 bars | ETA: 7h 07m 50s
  [3536/5830] QQQ chunk 323/530 | 104208 bars | ETA: 7h 07m 39s
  [3537/5830] AAPL chunk 323/530 | 104208 bars | ETA: 7h 07m 28s
  [3538/5830] NVDA chunk 322/530 | 103956 bars | ETA: 7h 07m 17s
  [3539/5830] MSFT chunk 322/530 | 103956 bars | ETA: 7h 07m 05s
  [3540/5830] SMCI chunk 322/530 | 104064 bars | ETA: 7h 06m 54s
  [3541/5830] IWM chunk 322/530 | 103956 bars | ETA: 7h 06m 43s
  [3542/5830] HYG chunk 322/530 | 103953 bars | ETA: 7h 06m 32s
  [3543/5830] LQD chunk 322/530 | 103951 bars | ETA: 7h 06m 21s
  [3544/5830] TLT chunk 322/530 | 103956 bars | ETA: 7h 06m 10s
  [3545/5830] GLD chunk 322/530 | 103956 bars | ETA: 7h 05m 58s
  [3546/5830] SPY chunk 324/530 | 104562 bars | ETA: 7h 05m 47s
  [3547/5830] QQQ chunk 324/530 | 104562 bars | ETA: 7h 05m 36s
  [3548/5830] AAPL chunk 324/530 | 104562 bars | ETA: 7h 05m 25s
  [3549/5830] NVDA chunk 323/530 | 104268 bars | ETA: 7h 05m 14s
  [3550/5830] MSFT chunk 323/530 | 104268 bars | ETA: 7h 05m 02s
  [3551/5830] SMCI chunk 323/530 | 104376 bars | ETA: 7h 04m 51s
  [3552/5830] IWM chunk 323/530 | 104268 bars | ETA: 7h 04m 40s
  [3553/5830] HYG chunk 323/530 | 104265 bars | ETA: 7h 04m 29s
  [3554/5830] LQD chunk 323/530 | 104263 bars | ETA: 7h 04m 18s
  [3555/5830] TLT chunk 323/530 | 104268 bars | ETA: 7h 04m 07s
  [3556/5830] GLD chunk 323/530 | 104268 bars | ETA: 7h 03m 56s
  [3557/5830] SPY chunk 325/530 | 104892 bars | ETA: 7h 03m 44s
  [3558/5830] QQQ chunk 325/530 | 104892 bars | ETA: 7h 03m 33s
  [3559/5830] AAPL chunk 325/530 | 104892 bars | ETA: 7h 03m 22s
  [3560/5830] NVDA chunk 324/530 | 104622 bars | ETA: 7h 03m 11s
  [3561/5830] MSFT chunk 324/530 | 104622 bars | ETA: 7h 03m 00s
  [3562/5830] SMCI chunk 324/530 | 104730 bars | ETA: 7h 02m 48s
  [3563/5830] IWM chunk 324/530 | 104622 bars | ETA: 7h 02m 37s
  [3564/5830] HYG chunk 324/530 | 104619 bars | ETA: 7h 02m 26s
  [3565/5830] LQD chunk 324/530 | 104617 bars | ETA: 7h 02m 15s
  [3566/5830] TLT chunk 324/530 | 104622 bars | ETA: 7h 02m 04s
  [3567/5830] GLD chunk 324/530 | 104622 bars | ETA: 7h 01m 53s
  [3568/5830] SPY chunk 326/530 | 105222 bars | ETA: 7h 01m 41s
  [3569/5830] QQQ chunk 326/530 | 105222 bars | ETA: 7h 01m 30s
  [3570/5830] AAPL chunk 326/530 | 105222 bars | ETA: 7h 01m 19s
  [3571/5830] NVDA chunk 325/530 | 104952 bars | ETA: 7h 01m 08s
  [3572/5830] MSFT chunk 325/530 | 104952 bars | ETA: 7h 00m 57s
  [3573/5830] SMCI chunk 325/530 | 105057 bars | ETA: 7h 00m 46s
  [3574/5830] IWM chunk 325/530 | 104952 bars | ETA: 7h 00m 34s
  [3575/5830] HYG chunk 325/530 | 104949 bars | ETA: 7h 00m 23s
  [3576/5830] LQD chunk 325/530 | 104947 bars | ETA: 7h 00m 12s
  [3577/5830] TLT chunk 325/530 | 104952 bars | ETA: 7h 00m 01s
  [3578/5830] GLD chunk 325/530 | 104952 bars | ETA: 6h 59m 50s
  [3579/5830] SPY chunk 327/530 | 105438 bars | ETA: 6h 59m 39s
  [3580/5830] QQQ chunk 327/530 | 105438 bars | ETA: 6h 59m 27s
  [3581/5830] AAPL chunk 327/530 | 105438 bars | ETA: 6h 59m 16s
  [3582/5830] NVDA chunk 326/530 | 105282 bars | ETA: 6h 59m 05s
  [3583/5830] MSFT chunk 326/530 | 105282 bars | ETA: 6h 58m 54s
  [3584/5830] SMCI chunk 326/530 | 105376 bars | ETA: 6h 58m 43s
  [3585/5830] IWM chunk 326/530 | 105282 bars | ETA: 6h 58m 31s
  [3586/5830] HYG chunk 326/530 | 105279 bars | ETA: 6h 58m 20s
  [3587/5830] LQD chunk 326/530 | 105277 bars | ETA: 6h 58m 09s
  [3588/5830] TLT chunk 326/530 | 105282 bars | ETA: 6h 57m 58s
  [3589/5830] GLD chunk 326/530 | 105282 bars | ETA: 6h 57m 47s
  [3590/5830] SPY chunk 328/530 | 105768 bars | ETA: 6h 57m 36s
